Date,Transaction Category,Amount,Credit/Debit,Payment Method
2013-07-22,food,310.0,debit,online_banking
2013-07-22,transport,460.0,debit,cash
2013-07-23,transport,360.0,debit,debit_card
2013-07-23,transport,20.0,debit,online_banking
2013-07-23,transport,180.0,debit,online_banking
2013-07-23,food,700.0,debit,debit_card
2013-07-23,others,1070.0,debit,debit_card
2013-07-23,bills,1220.0,debit,credit_card
2013-07-24,food,180.0,debit,online_banking
2013-07-25,bills,180.0,debit,cash
2013-07-25,transport,320.0,debit,debit_card
2013-07-25,food,320.0,debit,online_banking
2013-07-26,entertainment,660.0,debit,credit_card
2013-07-26,entertainment,1040.0,debit,credit_card
2013-07-26,entertainment,150.0,debit,debit_card
2013-07-27,entertainment,720.0,debit,credit_card
2013-07-27,others,630.0,debit,e-wallet
2013-07-27,food,620.0,debit,e-wallet
2013-07-28,entertainment,630.0,debit,debit_card
2013-07-30,food,680.0,debit,cash
2013-07-31,food,340.0,debit,e-wallet
2013-07-31,transport,45.0,debit,online_banking
2013-08-01,transport,500.0,debit,debit_card
2013-08-01,shopping,1550.0,debit,cash
2013-08-01,entertainment,1390.0,debit,credit_card
2013-08-01,transport,350.0,debit,credit_card
2013-08-01,entertainment,160.0,debit,cash
2013-08-01,transport,580.0,debit,online_banking
2013-08-01,entertainment,270.0,debit,online_banking
2013-08-02,entertainment,1060.0,debit,e-wallet
2013-08-02,transport,210.0,debit,cash
2013-08-02,shopping,700.0,debit,credit_card
2013-08-02,others,180.0,debit,debit_card
2013-08-02,transport,530.0,debit,credit_card
2013-08-03,transport,60.0,debit,debit_card
2013-08-03,transport,550.0,debit,e-wallet
2013-08-03,entertainment,1270.0,debit,online_banking
2013-08-04,food,490.0,debit,cash
2013-08-04,others,380.0,debit,cash
2013-08-05,transport,360.0,debit,online_banking
2013-08-05,transport,770.0,debit,e-wallet
2013-08-05,others,890.0,debit,e-wallet
2013-08-05,transport,740.0,debit,credit_card
2013-08-05,transport,710.0,debit,online_banking
2013-08-06,bills,720.0,debit,credit_card
2013-08-06,entertainment,490.0,debit,online_banking
2013-08-06,transport,200.0,debit,cash
2013-08-06,entertainment,500.0,debit,online_banking
2013-08-06,food,5.0,debit,online_banking
2013-08-06,entertainment,1480.0,debit,online_banking
2013-08-07,bills,820.0,debit,debit_card
2013-08-07,entertainment,380.0,debit,debit_card
2013-08-07,food,470.0,debit,cash
2013-08-08,entertainment,590.0,debit,credit_card
2013-08-08,food,230.0,debit,credit_card
2013-08-09,transport,770.0,debit,credit_card
2013-08-09,transport,460.0,debit,e-wallet
2013-08-09,food,620.0,debit,cash
2013-08-09,transport,700.0,debit,credit_card
2013-08-09,transport,640.0,debit,e-wallet
2013-08-09,shopping,200.0,debit,e-wallet
2013-08-10,transport,350.0,debit,credit_card
2013-08-10,transport,180.0,debit,credit_card
2013-08-10,others,790.0,debit,credit_card
2013-08-11,shopping,120.0,debit,e-wallet
2013-08-11,food,100.0,debit,debit_card
2013-08-11,transport,580.0,debit,online_banking
2013-08-12,entertainment,870.0,debit,debit_card
2013-08-12,entertainment,1330.0,debit,cash
2013-08-12,bills,65.0,debit,credit_card
2013-08-12,transport,110.0,debit,online_banking
2013-08-12,shopping,1170.0,debit,e-wallet
2013-08-12,bills,730.0,debit,cash
2013-08-13,transport,30.0,debit,online_banking
2013-08-14,transport,55.0,debit,credit_card
2013-08-14,food,510.0,debit,e-wallet
2013-08-14,food,440.0,debit,e-wallet
2013-08-15,food,560.0,debit,cash
2013-08-15,transport,390.0,debit,cash
2013-08-15,food,210.0,debit,debit_card
2013-08-16,transport,260.0,debit,cash
2013-08-16,entertainment,1040.0,debit,cash
2013-08-16,food,5.0,debit,credit_card
2013-08-16,food,570.0,debit,credit_card
2013-08-16,shopping,40.0,debit,debit_card
2013-08-16,food,340.0,debit,cash
2013-08-17,food,750.0,debit,cash
2013-08-17,entertainment,170.0,debit,credit_card
2013-08-17,transport,110.0,debit,cash
2013-08-17,food,190.0,debit,online_banking
2013-08-17,transport,520.0,debit,credit_card
2013-08-18,entertainment,470.0,debit,online_banking
2013-08-18,transport,500.0,debit,credit_card
2013-08-18,entertainment,1060.0,debit,cash
2013-08-18,shopping,1440.0,debit,debit_card
2013-08-19,transport,520.0,debit,e-wallet
2013-08-20,bills,110.0,debit,e-wallet
2013-08-20,others,760.0,debit,e-wallet
2013-08-20,transport,75.0,debit,e-wallet
2013-08-20,transport,370.0,debit,cash
2013-08-20,transport,510.0,debit,cash
2013-08-22,entertainment,380.0,debit,debit_card
2013-08-22,transport,510.0,debit,cash
2013-08-22,others,150.0,debit,online_banking
2013-08-23,food,330.0,debit,online_banking
2013-08-24,others,190.0,debit,debit_card
2013-08-25,shopping,1060.0,debit,credit_card
2013-08-25,entertainment,540.0,debit,e-wallet
2013-08-26,food,520.0,debit,online_banking
2013-08-26,food,220.0,debit,credit_card
2013-08-26,food,110.0,debit,credit_card
2013-08-26,food,100.0,debit,credit_card
2013-08-26,bills,1480.0,debit,debit_card
2013-08-26,others,1540.0,debit,credit_card
2013-08-27,others,530.0,debit,online_banking
2013-08-27,food,45.0,debit,cash
2013-08-27,transport,260.0,debit,cash
2013-08-28,transport,630.0,debit,credit_card
2013-08-29,transport,15.0,debit,e-wallet
2013-08-29,others,1460.0,debit,online_banking
2013-08-30,transport,210.0,debit,e-wallet
2013-09-01,transport,750.0,debit,online_banking
2013-09-01,food,440.0,debit,cash
2013-09-01,others,1320.0,debit,cash
2013-09-01,bills,1360.0,debit,e-wallet
2013-09-01,transport,240.0,debit,e-wallet
2013-09-01,transport,260.0,debit,online_banking
2013-09-02,others,1380.0,debit,online_banking
2013-09-02,bills,880.0,debit,debit_card
2013-09-02,shopping,210.0,debit,credit_card
2013-09-03,food,730.0,debit,cash
2013-09-03,bills,600.0,debit,e-wallet
2013-09-04,food,350.0,debit,debit_card
2013-09-05,transport,510.0,debit,e-wallet
2013-09-05,transport,410.0,debit,credit_card
2013-09-05,food,45.0,debit,debit_card
2013-09-05,bills,20.0,debit,e-wallet
2013-09-05,food,770.0,debit,debit_card
2013-09-05,transport,590.0,debit,cash
2013-09-06,transport,710.0,debit,e-wallet
2013-09-06,transport,220.0,debit,online_banking
2013-09-06,transport,380.0,debit,cash
2013-09-06,food,340.0,debit,cash
2013-09-06,others,780.0,debit,e-wallet
2013-09-07,entertainment,160.0,debit,e-wallet
2013-09-07,transport,370.0,debit,credit_card
2013-09-07,food,740.0,debit,online_banking
2013-09-07,food,600.0,debit,debit_card
2013-09-07,shopping,930.0,debit,online_banking
2013-09-07,transport,350.0,debit,e-wallet
2013-09-07,food,350.0,debit,credit_card
2013-09-08,food,160.0,debit,debit_card
2013-09-08,others,860.0,debit,debit_card
2013-09-08,food,240.0,debit,e-wallet
2013-09-08,shopping,1000.0,debit,online_banking
2013-09-08,transport,640.0,debit,debit_card
2013-09-09,transport,55.0,debit,online_banking
2013-09-09,food,650.0,debit,cash
2013-09-09,others,1420.0,debit,cash
2013-09-09,others,1140.0,debit,e-wallet
2013-09-10,transport,380.0,debit,e-wallet
2013-09-10,entertainment,1210.0,debit,cash
2013-09-10,transport,100.0,debit,e-wallet
2013-09-10,food,340.0,debit,credit_card
2013-09-10,food,730.0,debit,cash
2013-09-11,transport,270.0,debit,credit_card
2013-09-11,transport,220.0,debit,credit_card
2013-09-11,bills,920.0,debit,online_banking
2013-09-11,food,150.0,debit,debit_card
2013-09-11,food,750.0,debit,cash
2013-09-11,others,120.0,debit,cash
2013-09-11,transport,490.0,debit,debit_card
2013-09-12,transport,340.0,debit,credit_card
2013-09-12,transport,480.0,debit,cash
2013-09-13,transport,160.0,debit,online_banking
2013-09-13,transport,510.0,debit,e-wallet
2013-09-13,others,940.0,debit,online_banking
2013-09-13,shopping,740.0,debit,online_banking
2013-09-13,food,610.0,debit,online_banking
2013-09-14,food,500.0,debit,online_banking
2013-09-14,transport,540.0,debit,credit_card
2013-09-14,transport,260.0,debit,credit_card
2013-09-14,transport,400.0,debit,e-wallet
2013-09-14,food,330.0,debit,credit_card
2013-09-14,transport,570.0,debit,cash
2013-09-15,shopping,1340.0,debit,online_banking
2013-09-15,transport,120.0,debit,credit_card
2013-09-15,transport,480.0,debit,credit_card
2013-09-16,transport,380.0,debit,e-wallet
2013-09-16,entertainment,520.0,debit,credit_card
2013-09-16,food,630.0,debit,online_banking
2013-09-17,bills,1530.0,debit,online_banking
2013-09-17,shopping,1000.0,debit,debit_card
2013-09-17,food,150.0,debit,online_banking
2013-09-18,bills,340.0,debit,e-wallet
2013-09-19,food,740.0,debit,cash
2013-09-20,food,530.0,debit,online_banking
2013-09-20,transport,40.0,debit,cash
2013-09-20,shopping,740.0,debit,e-wallet
2013-09-21,food,420.0,debit,online_banking
2013-09-21,transport,690.0,debit,cash
2013-09-21,food,50.0,debit,debit_card
2013-09-22,shopping,1220.0,debit,credit_card
2013-09-22,transport,440.0,debit,online_banking
2013-09-22,food,80.0,debit,online_banking
2013-09-23,transport,220.0,debit,e-wallet
2013-09-23,bills,1250.0,debit,e-wallet
2013-09-23,food,410.0,debit,cash
2013-09-24,transport,210.0,debit,online_banking
2013-09-24,bills,340.0,debit,credit_card
2013-09-24,entertainment,320.0,debit,debit_card
2013-09-24,food,660.0,debit,online_banking
2013-09-25,entertainment,1440.0,debit,cash
2013-09-25,food,540.0,debit,debit_card
2013-09-25,transport,60.0,debit,debit_card
2013-09-25,bills,45.0,debit,e-wallet
2013-09-25,transport,440.0,debit,credit_card
2013-09-25,shopping,1520.0,debit,online_banking
2013-09-25,entertainment,880.0,debit,debit_card
2013-09-25,food,90.0,debit,credit_card
2013-09-26,shopping,200.0,debit,e-wallet
2013-09-26,transport,320.0,debit,online_banking
2013-09-26,food,670.0,debit,debit_card
2013-09-26,food,65.0,debit,debit_card
2013-09-26,transport,460.0,debit,credit_card
2013-09-26,food,75.0,debit,debit_card
2013-09-26,food,760.0,debit,cash
2013-09-27,food,130.0,debit,cash
2013-09-27,food,670.0,debit,cash
2013-09-27,transport,670.0,debit,credit_card
2013-09-27,food,430.0,debit,debit_card
2013-09-27,food,100.0,debit,credit_card
2013-09-27,food,270.0,debit,e-wallet
2013-09-27,bills,1100.0,debit,online_banking
2013-09-27,entertainment,1490.0,debit,cash
2013-09-28,food,490.0,debit,online_banking
2013-09-28,food,390.0,debit,debit_card
2013-09-28,transport,5.0,debit,cash
2013-09-28,food,95.0,debit,e-wallet
2013-10-01,transport,470.0,debit,debit_card
2013-10-01,entertainment,990.0,debit,debit_card
2013-10-02,shopping,270.0,debit,cash
2013-10-02,transport,160.0,debit,credit_card
2013-10-02,others,150.0,debit,online_banking
2013-10-03,food,620.0,debit,debit_card
2013-10-03,food,260.0,debit,credit_card
2013-10-03,food,780.0,debit,cash
2013-10-03,transport,540.0,debit,credit_card
2013-10-03,food,110.0,debit,debit_card
2013-10-04,entertainment,1150.0,debit,debit_card
2013-10-05,transport,95.0,debit,credit_card
2013-10-05,transport,530.0,debit,online_banking
2013-10-05,transport,55.0,debit,e-wallet
2013-10-05,food,500.0,debit,e-wallet
2013-10-06,shopping,1380.0,debit,cash
2013-10-06,food,280.0,debit,e-wallet
2013-10-06,food,680.0,debit,credit_card
2013-10-06,shopping,500.0,debit,e-wallet
2013-10-07,transport,130.0,debit,online_banking
2013-10-08,entertainment,1500.0,debit,debit_card
2013-10-08,food,460.0,debit,credit_card
2013-10-08,food,200.0,debit,cash
2013-10-08,others,130.0,debit,cash
2013-10-09,transport,240.0,debit,online_banking
2013-10-09,food,180.0,debit,debit_card
2013-10-10,shopping,560.0,debit,cash
2013-10-10,food,15.0,debit,credit_card
2013-10-10,bills,1530.0,debit,online_banking
2013-10-11,others,110.0,debit,online_banking
2013-10-12,transport,220.0,debit,credit_card
2013-10-12,entertainment,1500.0,debit,e-wallet
2013-10-12,entertainment,570.0,debit,e-wallet
2013-10-13,transport,680.0,debit,debit_card
2013-10-13,transport,740.0,debit,cash
2013-10-13,food,250.0,debit,e-wallet
2013-10-14,food,670.0,debit,e-wallet
2013-10-14,shopping,1060.0,debit,cash
2013-10-14,transport,5.0,debit,debit_card
2013-10-15,transport,230.0,debit,debit_card
2013-10-15,bills,120.0,debit,cash
2013-10-15,transport,400.0,debit,cash
2013-10-15,transport,600.0,debit,online_banking
2013-10-15,transport,450.0,debit,online_banking
2013-10-16,shopping,260.0,debit,credit_card
2013-10-16,transport,240.0,debit,credit_card
2013-10-17,bills,880.0,debit,cash
2013-10-17,others,940.0,debit,cash
2013-10-17,transport,270.0,debit,debit_card
2013-10-17,food,420.0,debit,online_banking
2013-10-17,transport,180.0,debit,e-wallet
2013-10-17,entertainment,420.0,debit,online_banking
2013-10-18,entertainment,240.0,debit,credit_card
2013-10-18,food,730.0,debit,debit_card
2013-10-18,bills,580.0,debit,debit_card
2013-10-18,others,1230.0,debit,credit_card
2013-10-19,bills,720.0,debit,e-wallet
2013-10-20,shopping,500.0,debit,cash
2013-10-20,bills,510.0,debit,debit_card
2013-10-21,entertainment,930.0,debit,credit_card
2013-10-21,transport,40.0,debit,cash
2013-10-22,shopping,1120.0,debit,e-wallet
2013-10-22,transport,30.0,debit,e-wallet
2013-10-22,transport,330.0,debit,cash
2013-10-22,transport,480.0,debit,online_banking
2013-10-22,food,750.0,debit,e-wallet
2013-10-23,shopping,130.0,debit,cash
2013-10-23,others,580.0,debit,cash
2013-10-23,food,25.0,debit,e-wallet
2013-10-23,others,250.0,debit,cash
2013-10-23,shopping,740.0,debit,cash
2013-10-23,transport,120.0,debit,e-wallet
2013-10-25,bills,910.0,debit,online_banking
2013-10-25,transport,110.0,debit,e-wallet
2013-10-26,transport,560.0,debit,credit_card
2013-10-26,bills,730.0,debit,e-wallet
2013-10-26,food,230.0,debit,online_banking
2013-10-27,food,570.0,debit,credit_card
2013-10-27,transport,210.0,debit,e-wallet
2013-10-27,transport,220.0,debit,credit_card
2013-10-28,transport,160.0,debit,e-wallet
2013-10-29,transport,110.0,debit,debit_card
2013-10-29,others,1540.0,debit,cash
2013-10-30,bills,1220.0,debit,cash
2013-10-31,entertainment,1020.0,debit,cash
2013-11-01,entertainment,810.0,debit,online_banking
2013-11-01,entertainment,1310.0,debit,credit_card
2013-11-01,shopping,1310.0,debit,online_banking
2013-11-01,transport,240.0,debit,online_banking
2013-11-02,food,680.0,debit,e-wallet
2013-11-02,transport,550.0,debit,credit_card
2013-11-02,transport,430.0,debit,online_banking
2013-11-03,food,380.0,debit,cash
2013-11-03,transport,620.0,debit,credit_card
2013-11-03,transport,40.0,debit,cash
2013-11-03,shopping,350.0,debit,debit_card
2013-11-03,shopping,280.0,debit,cash
2013-11-04,entertainment,830.0,debit,online_banking
2013-11-05,food,310.0,debit,debit_card
2013-11-06,entertainment,230.0,debit,e-wallet
2013-11-06,shopping,370.0,debit,credit_card
2013-11-07,food,190.0,debit,e-wallet
2013-11-07,food,490.0,debit,debit_card
2013-11-08,food,670.0,debit,online_banking
2013-11-08,others,1140.0,debit,online_banking
2013-11-08,food,230.0,debit,e-wallet
2013-11-08,food,50.0,debit,credit_card
2013-11-08,bills,500.0,debit,online_banking
2013-11-08,transport,690.0,debit,online_banking
2013-11-08,shopping,1080.0,debit,cash
2013-11-09,others,100.0,debit,e-wallet
2013-11-09,food,340.0,debit,credit_card
2013-11-09,others,140.0,debit,online_banking
2013-11-10,transport,470.0,debit,online_banking
2013-11-10,food,490.0,debit,cash
2013-11-10,food,230.0,debit,e-wallet
2013-11-10,food,150.0,debit,cash
2013-11-10,transport,610.0,debit,credit_card
2013-11-10,food,230.0,debit,debit_card
2013-11-11,entertainment,640.0,debit,cash
2013-11-11,transport,560.0,debit,online_banking
2013-11-11,transport,450.0,debit,debit_card
2013-11-11,transport,680.0,debit,cash
2013-11-11,bills,670.0,debit,credit_card
2013-11-11,food,580.0,debit,online_banking
2013-11-11,food,310.0,debit,e-wallet
2013-11-12,transport,180.0,debit,credit_card
2013-11-12,food,600.0,debit,debit_card
2013-11-12,food,710.0,debit,online_banking
2013-11-13,food,750.0,debit,debit_card
2013-11-13,entertainment,890.0,debit,online_banking
2013-11-14,entertainment,180.0,debit,cash
2013-11-14,shopping,1220.0,debit,cash
2013-11-15,transport,290.0,debit,online_banking
2013-11-15,transport,460.0,debit,e-wallet
2013-11-15,bills,1070.0,debit,e-wallet
2013-11-16,food,770.0,debit,credit_card
2013-11-16,food,640.0,debit,cash
2013-11-17,food,60.0,debit,e-wallet
2013-11-17,food,200.0,debit,e-wallet
2013-11-17,food,720.0,debit,cash
2013-11-17,others,65.0,debit,online_banking
2013-11-17,food,340.0,debit,credit_card
2013-11-18,transport,300.0,debit,cash
2013-11-18,food,90.0,debit,debit_card
2013-11-18,others,660.0,debit,e-wallet
2013-11-18,food,340.0,debit,credit_card
2013-11-18,entertainment,1540.0,debit,cash
2013-11-19,bills,100.0,debit,online_banking
2013-11-19,food,670.0,debit,cash
2013-11-19,bills,640.0,debit,e-wallet
2013-11-20,bills,1090.0,debit,debit_card
2013-11-20,transport,570.0,debit,e-wallet
2013-11-20,others,410.0,debit,credit_card
2013-11-21,shopping,1340.0,debit,e-wallet
2013-11-21,transport,490.0,debit,e-wallet
2013-11-22,transport,460.0,debit,credit_card
2013-11-22,food,95.0,debit,online_banking
2013-11-23,entertainment,570.0,debit,e-wallet
2013-11-23,food,55.0,debit,debit_card
2013-11-23,food,480.0,debit,online_banking
2013-11-23,entertainment,180.0,debit,e-wallet
2013-11-23,others,420.0,debit,e-wallet
2013-11-24,transport,20.0,debit,credit_card
2013-11-24,food,110.0,debit,debit_card
2013-11-25,transport,70.0,debit,credit_card
2013-11-25,bills,860.0,debit,cash
2013-11-26,shopping,510.0,debit,online_banking
2013-11-26,entertainment,1050.0,debit,cash
2013-11-26,food,70.0,debit,debit_card
2013-11-26,transport,40.0,debit,e-wallet
2013-11-27,food,290.0,debit,credit_card
2013-11-27,food,550.0,debit,e-wallet
2013-11-27,food,55.0,debit,cash
2013-11-27,transport,540.0,debit,cash
2013-11-27,entertainment,800.0,debit,cash
2013-11-27,shopping,1490.0,debit,debit_card
2013-11-28,food,660.0,debit,online_banking
2013-12-01,shopping,1810.0,debit,cash
2013-12-01,transport,550.0,debit,online_banking
2013-12-01,food,190.0,debit,online_banking
2013-12-01,transport,590.0,debit,e-wallet
2013-12-02,food,400.0,debit,credit_card
2013-12-02,food,290.0,debit,cash
2013-12-02,shopping,1270.0,debit,e-wallet
2013-12-03,others,180.0,debit,cash
2013-12-03,transport,490.0,debit,cash
2013-12-03,transport,670.0,debit,online_banking
2013-12-03,bills,940.0,debit,e-wallet
2013-12-03,entertainment,950.0,debit,cash
2013-12-04,food,870.0,debit,cash
2013-12-04,entertainment,780.0,debit,debit_card
2013-12-04,bills,150.0,debit,credit_card
2013-12-04,transport,470.0,debit,online_banking
2013-12-04,food,110.0,debit,debit_card
2013-12-04,transport,310.0,debit,credit_card
2013-12-04,bills,1660.0,debit,credit_card
2013-12-04,transport,370.0,debit,debit_card
2013-12-05,bills,1120.0,debit,e-wallet
2013-12-05,food,580.0,debit,e-wallet
2013-12-05,transport,270.0,debit,online_banking
2013-12-06,shopping,1760.0,debit,debit_card
2013-12-06,transport,40.0,debit,debit_card
2013-12-06,bills,900.0,debit,debit_card
2013-12-06,food,550.0,debit,e-wallet
